Id,Norte,Este,Expediente,Pueblo,Colonia_Ba,Territoria,Alcaldia,Fecha_de_I,Instalado
10221,-99.026938,19.192864,7321-GAMEMA-MIA-22,VILLA MILPA ALTA,BARRIO SAN MATEO,NO APLICA,MILPA ALTA,2022/09/02,Programa SCALL
10222,-99.005793,19.192251,7322-PENANO-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/17,Programa SCALL
10223,-99.011662,19.189034,7325-GARELU-MIA-22,PUEBLO SAN AGUSTIN OHTENCO,NO APLICA,NO APLICA,MILPA ALTA,2022/09/14,Programa SCALL
10224,-98.999647,19.172912,7328-ABGUJO-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,MILPA ALTA,2022/08/29,Programa SCALL
10225,-99.005893,19.191818,7329-VAGADA-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/26,Programa SCALL
10226,-99.016675,19.190035,7332-GAROMA-MIA-22,VILLA MILPA ALTA,BARRIO SAN AGUSTIN,NO APLICA,MILPA ALTA,2022/09/10,Programa SCALL
10227,-98.999686,19.22031,7334-PIANFE-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/08/24,Programa SCALL
10228,-99.019927,19.187234,7336-ROPUED-MIA-22,VILLA MILPA ALTA,BARRIO LA CONCEPCION,NO APLICA,MILPA ALTA,2022/09/24,Programa SCALL
10229,-99.006889,19.22236,7337-HECRSI-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/09/06,Programa SCALL
10230,-99.020326,19.183422,7338-LOCAJO-MIA-22,VILLA MILPA ALTA,BO. SAN AGUSTIN- ZE,NO APLICA,MILPA ALTA,2022/12/07,Programa SCALL
10231,-99.070307,19.188676,7340-ROROIN-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/09/12,Programa SCALL
10232,-99.198576,19.228521,3056-CAANJO-TLN-22,PUEBLO SAN MIGUEL AJUSCO,-,NO APLICA,TLALPAN,2022/09/30,Programa SCALL
10233,-99.004769,19.191659,7341-MAHEYU-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/26,Programa SCALL
10234,-99.066351,19.183404,7342-MOFLRO-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/09/05,Programa SCALL
10235,-99.004769,19.191659,7343-MAHEYE-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/25,Programa SCALL
10236,-99.070942,19.188455,7344-GAALMA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/09/05,Programa SCALL
10237,-99.152774,19.242611,3058-BAVADI-TLN-22,NO APLICA,VIVEROS COATECTLAN,NO APLICA,TLALPAN,2022/09/26,Programa SCALL
10238,-98.997344,19.224064,7345-GAMOMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,MILPA ALTA,2022/08/02,Programa SCALL
10239,-99.165611,19.244154,3059-ORRODO-TLN-22,PUEBLO SAN ANDRES TOTOLTEPEC,-,NO APLICA,TLALPAN,2022/10/24,Programa SCALL
10240,-99.173309,19.137866,3060-MOROES-TLN-22,PUEBLO PARRES EL GUARDA,-,NO APLICA,TLALPAN,2022/11/08,Programa SCALL
10241,-99.203456,19.224714,3064-VIBOFE-TLN-22,PUEBLO SAN MIGUEL AJUSCO,-,NO APLICA,TLALPAN,2022/09/27,Programa SCALL
10242,-99.209354,19.214768,3065-LITRMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,-,NO APLICA,TLALPAN,2022/09/06,Programa SCALL
10243,-99.156529,19.252307,3066-BARODO-TLN-22,NO APLICA,DIVISADERO,NO APLICA,TLALPAN,2022/08/30,Programa SCALL
10244,-98.998103,19.177302,7346-SAPAJO-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN JOSE,NO APLICA,MILPA ALTA,2022/08/13,Programa SCALL
10245,-98.998035,19.177269,7347-GUSICA-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN JOSE,NO APLICA,MILPA ALTA,2022/09/27,Programa SCALL
10246,-99.24326,19.27401,3069-GAGOEN-TLN-22,NO APLICA,CHICHICASPATL,NO APLICA,TLALPAN,2022/09/08,Programa SCALL
10247,-98.996408,19.176849,7348-ORCAAN-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN JOSE,NO APLICA,MILPA ALTA,2022/08/17,Programa SCALL
10248,-99.000636,19.195616,7349-FLMEOD-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,MILPA ALTA,2022/09/24,Programa SCALL
10249,-99.000476,19.17198,7350-SAPECA-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,MILPA ALTA,2022/08/24,Programa SCALL
10250,-99.159193,19.246104,3070-ESCAFA-TLN-22,PUEBLO SAN ANDRES TOTOLTEPEC,NO APLICA,NO APLICA,TLALPAN,2022/08/29,Programa SCALL
10251,-98.999649,19.220447,7351-PIVEAG-MIA-22,SAN ANTONIO TECOMITL,BARRIO XALTIPAC,NO APLICA,MILPA ALTA,2022/08/18,Programa SCALL
10252,-98.989527,19.220588,7352-SUALBE-MIA-22,SAN ANTONIO TECOMITL,BARRIO XALTIPAC,NO APLICA,MILPA ALTA,2022/08/09,Programa SCALL
10253,-99.02187,19.186133,7353-VAHEHE-MIA-22,VILLA MILPA ALTA,BARRIO LOS ANGELES,NO APLICA,MILPA ALTA,2022/08/27,Programa SCALL
10254,-98.998171,19.176778,7354-CAMAMA-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN JOSE,NO APLICA,MILPA ALTA,2022/08/22,Programa SCALL
10255,-99.207754,19.220652,3072-VEAGNO-TLN-22,PUEBLO SANTO TOMAS AJUSCO,-,NO APLICA,TLALPAN,2022/09/30,Programa SCALL
10256,-99.075174,19.183914,7355-ESVIFE-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/08/27,Programa SCALL
10257,-98.998345,19.178905,7356-FLVEIL-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN JOSE,NO APLICA,MILPA ALTA,2022/08/12,Programa SCALL
10258,-99.163916,19.23343,3073-GAPENO-TLN-22,PUEBLO SAN MIGUEL XICALCO,-,NO APLICA,TLALPAN,2022/09/28,Programa SCALL
10259,-99.019495,19.186719,7357-LEELJO-MIA-22,VILLA MILPA ALTA,BARRIO LA CONCEPCION,NO APLICA,MILPA ALTA,2022/09/01,Programa SCALL
10260,-98.997408,19.170303,7358-ROTALU-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MARCOS,NO APLICA,MILPA ALTA,2022/08/29,Programa SCALL
10261,-99.178479,19.249092,3074-SOCAFE-TLN-22,PUEBLO SAN ANDRES TOTOLTEPEC,NO APLICA,NO APLICA,TLALPAN,2022/08/24,Programa SCALL
10262,-99.050828,19.195807,7360-TOVAGU-MIA-22,SAN PEDRO ATOCPAN,BARRIO PANCHIMALCO,NO APLICA,MILPA ALTA,2022/08/30,Programa SCALL
10263,-98.998351,19.179302,7361-MOLIMO-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN JOSE,NO APLICA,MILPA ALTA,2022/08/15,Programa SCALL
10264,-99.205912,19.229201,3075-HETOLE-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/08/26,Programa SCALL
10265,-99.207311,19.223373,3077-MEGOPA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,-,NO APLICA,TLALPAN,2022/09/23,Programa SCALL
10266,-98.997536,19.188346,7364-HELOPA-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,NO APLICA,NO APLICA,MILPA ALTA,2022/08/20,Programa SCALL
10267,-99.027233,19.187465,7365-RORUCL-MIA-22,VILLA MILPA ALTA,BARRIO LA LUZ,NO APLICA,MILPA ALTA,2022/09/22,Programa SCALL
10268,-99.198442,19.218808,3078-SACOFR-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/09/09,Programa SCALL
10269,-99.070077,19.179469,7366-LEMEAL-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/08/27,Programa SCALL
10270,-99.196536,19.210358,3079-BAGALU-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/09/27,Programa SCALL
10271,-99.175185,19.243565,3080-DOPAGU-TLN-22,PUEBLO SAN ANDRES TOTOLTEPEC,NO APLICA,NO APLICA,TLALPAN,2022/08/23,Programa SCALL
10272,-99.166886,19.255767,3081-MIRALU-TLN-22,PUEBLO SAN ANDRES TOTOLTEPEC,NO APLICA,NO APLICA,TLALPAN,2022/08/31,Programa SCALL
10273,-99.00417,19.193973,7368-MEMEOR-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,MILPA ALTA,2022/08/16,Programa SCALL
10274,-98.998316,19.179307,7369-MAROMA-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN JOSE,NO APLICA,MILPA ALTA,2022/08/15,Programa SCALL
10275,-99.070437,19.193208,7370-GAMOED-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/12/23,Programa SCALL
10276,-99.203502,19.219405,3082-CAROGU-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/09/27,Programa SCALL
10277,-99.179437,19.236142,3083-AVROPE-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,TLALPAN,2022/08/05,Programa SCALL
10278,-99.18342,19.235079,3084-CIROMA-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,TLALPAN,2022/09/15,Programa SCALL
10279,-98.995201,19.168536,7371-ROALAN-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MARCOS,NO APLICA,MILPA ALTA,2022/09/15,Programa SCALL
10280,-99.00456,19.178134,7372-PILIAN-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN JOSE,NO APLICA,MILPA ALTA,2022/08/06,Programa SCALL
10281,-99.086536,19.187518,7373-HIPACO-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,SAN SALVADOR CUAUHTENCO- ZE,NO APLICA,MILPA ALTA,2022/12/20,Programa SCALL
10282,-99.199021,19.222127,3085-LOLOMA-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/10/25,Programa SCALL
10283,-99.211463,19.217254,3086-ESPEHO-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/09/06,Programa SCALL
10284,-99.203847,19.2195,3087-COVEHU-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/09/13,Programa SCALL
10285,-99.059987,19.183776,7376-BAZELI-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,MILPA ALTA,2022/11/29,Programa SCALL
10286,-99.195526,19.223865,3088-BAALIM-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/09/13,Programa SCALL
10287,-99.014667,19.196035,7377-BEFIRO-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,MILPA ALTA,2022/09/12,Programa SCALL
10288,-98.997261,19.223474,7379-IBGAAN-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,MILPA ALTA,2022/08/16,Programa SCALL
10289,-99.13537,19.200131,3089-AGMAJE-TLN-22,PUEBLO SAN MIGUEL TOPILEJO,NO APLICA,NO APLICA,TLALPAN,2022/09/12,Programa SCALL
10290,-99.068944,19.187038,7382-SASAPI-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/08/29,Programa SCALL
10291,-99.000464,19.221038,7384-DEBEED-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/08/16,Programa SCALL
10292,-98.994667,19.173007,7386-LIALPE-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MARCOS,NO APLICA,MILPA ALTA,2022/08/12,Programa SCALL
10293,-99.19617,19.224411,3090-HEFLJO-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/09/27,Programa SCALL
10294,-99.008477,19.198775,7387-VAGOHE-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,MILPA ALTA,2022/08/19,Programa SCALL
10295,-98.996785,19.219993,7388-HEMEGU-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/08/19,Programa SCALL
10296,-99.018192,19.195973,7390-SOREAL-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,MILPA ALTA,2022/09/05,Programa SCALL
10297,-99.167722,19.25523,3091-RIGAJO-TLN-22,PUEBLO SAN ANDRES TOTOLTEPEC,NO APLICA,NO APLICA,TLALPAN,2022/08/31,Programa SCALL
10298,-98.996425,19.225316,7392-TOCRGA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,MILPA ALTA,2022/08/08,Programa SCALL
10299,-99.001769,19.220283,7393-CUMESA-MIA-22,SAN ANTONIO TECOMITL,BARRIO XALTIPAC,NO APLICA,MILPA ALTA,2022/08/20,Programa SCALL
10300,-98.99174,19.221493,7394-CAVAGA-MIA-22,SAN ANTONIO TECOMITL,BARRIO XALTIPAC,NO APLICA,MILPA ALTA,2022/09/28,Programa SCALL
10301,-99.203046,19.224594,3093-VIVAVI-TLN-22,PUEBLO SAN MIGUEL AJUSCO,-,NO APLICA,TLALPAN,2022/08/02,Programa SCALL
10302,-98.99174,19.221493,7395-CAVAJU-MIA-22,SAN ANTONIO TECOMITL,BARRIO XALTIPAC,NO APLICA,MILPA ALTA,2022/09/28,Programa SCALL
10303,-99.207163,19.215979,3095-GAVEMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/09/22,Programa SCALL
10304,-99.001215,19.223098,7396-SUVECA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/09/10,Programa SCALL
10305,-99.004208,19.192578,7397-NAGAEN-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,NO APLICA,NO APLICA,MILPA ALTA,2022/09/10,Programa SCALL
10306,-99.001838,19.222692,7398-ALBAER-MIA-22,SAN ANTONIO TECOMITL,BARRIO XALTIPAC,NO APLICA,MILPA ALTA,2022/09/08,Programa SCALL
10307,-99.001907,19.220276,7399-PICUEL-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/08/24,Programa SCALL
10308,-99.181154,19.243059,3098-ROPAAL-TLN-22,PUEBLO SAN ANDRES TOTOLTEPEC,-,NO APLICA,TLALPAN,2022/09/23,Programa SCALL
10309,-98.989275,19.172817,7401-APPEJE-MIA-22,SANTA ANA TLACOTENCO,SANTA ANA TLACOTENCO - ZE,NO APLICA,MILPA ALTA,2022/12/21,Programa SCALL
10310,-98.996186,19.220583,7402-MIROTE-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/08/29,Programa SCALL
10311,-99.207418,19.219687,3099-GOGAPE-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/11/15,Programa SCALL
10312,-99.162818,19.251445,3100-CAARMA-TLN-22,PUEBLO SAN ANDRES TOTOLTEPEC,NO APLICA,NO APLICA,TLALPAN,2022/10/24,Programa SCALL
10313,-99.051116,19.199853,7403-GOMAIR-MIA-22,SAN PEDRO ATOCPAN,BARRIO OCOTITLA,NO APLICA,MILPA ALTA,2022/09/01,Programa SCALL
10314,-99.046469,19.202482,7404-JUTOVE-MIA-22,SAN PEDRO ATOCPAN,BARRIO NOCHTLA,NO APLICA,MILPA ALTA,2022/09/14,Programa SCALL
10315,-99.206596,19.223258,3101-PEHEMA-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/09/06,Programa SCALL
10316,-99.197086,19.215015,3102-HEVAAL-TLN-22,PUEBLO SAN MIGUEL AJUSCO,-,NO APLICA,TLALPAN,2022/10/10,Programa SCALL
10317,-99.070162,19.188229,7406-CAREJH-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/09/06,Programa SCALL
10318,-99.141518,19.194943,3103-REVARI-TLN-22,PUEBLO SAN MIGUEL TOPILEJO,NO APLICA,NO APLICA,TLALPAN,2022/09/12,Programa SCALL
10319,-98.999505,19.179088,7407-REVEGU-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN JOSE,NO APLICA,MILPA ALTA,2022/08/11,Programa SCALL
10320,-99.07092,19.187195,7408-GAMAMA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/09/10,Programa SCALL
10321,-98.994591,19.17809,7410-ROJIDU-MIA-22,SANTA ANA TLACOTENCO,BARRIO LA LUPITA TETIPAC,NO APLICA,MILPA ALTA,2022/08/11,Programa SCALL
10322,-99.091846,19.190295,7411-ROJIDA-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,MILPA ALTA,2022/09/10,Programa SCALL
10323,-99.02118,19.200285,7412-PECAED-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,MILPA ALTA,2022/09/05,Programa SCALL
10324,-98.994589,19.1781,7413-CACANO-MIA-22,SANTA ANA TLACOTENCO,BARRIO LA LUPITA TETIPAC,NO APLICA,MILPA ALTA,2022/10/01,Programa SCALL
10325,-98.999583,19.193516,7414-PEROVE-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,MILPA ALTA,2022/08/22,Programa SCALL
10326,-99.050636,19.200312,7415-NOCOAD-MIA-22,SAN PEDRO ATOCPAN,BARRIO OCOTITLA,NO APLICA,MILPA ALTA,2022/09/01,Programa SCALL
10327,-99.180463,19.231009,3105-OVMERO-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,TLALPAN,2022/07/26,Programa SCALL
10328,-99.046819,19.20416,7416-ROPEJE-MIA-22,SAN PEDRO ATOCPAN,BARRIO NOCHTLA,NO APLICA,MILPA ALTA,2022/09/22,Programa SCALL
10329,-99.050331,19.203489,7419-GABEAN-MIA-22,SAN PEDRO ATOCPAN,BARRIO TULA,NO APLICA,MILPA ALTA,2022/09/01,Programa SCALL
10330,-98.994857,19.223527,7420-VICAJA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,MILPA ALTA,2022/09/08,Programa SCALL
10331,-98.99973,19.174913,7422-GULIMA-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN MIGUEL (STA ANA TLACOTENCO),NO APLICA,MILPA ALTA,2022/09/20,Programa SCALL
10332,-99.238291,19.274065,3106-ORGAAN-TLN-22,NO APLICA,PEDREGAL DE SAN NICOLAS 5A SECCION,NO APLICA,TLALPAN,2022/09/22,Programa SCALL
10333,-99.000658,19.223021,7423-SAVILE-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/08/20,Programa SCALL
10334,-98.999938,19.176483,7424-CAJIRO-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN JOSE,NO APLICA,MILPA ALTA,2022/08/19,Programa SCALL
10335,-99.182161,19.235448,3107-FLOSAN-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,TLALPAN,2022/10/03,Programa SCALL
10336,-99.199521,19.226895,3108-REMEMA-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/08/20,Programa SCALL
10337,-98.991337,19.221688,7425-MOARPA-MIA-22,SAN ANTONIO TECOMITL,BARRIO XALTIPAC,NO APLICA,MILPA ALTA,2022/08/24,Programa SCALL
10338,-99.179837,19.230159,3109-GOGURO-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,TLALPAN,2022/09/23,Programa SCALL
10339,-99.000345,19.220049,7426-MOOLAD-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/08/24,Programa SCALL
10340,-99.182616,19.240408,3110-RESAAR-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,TLALPAN,2022/08/23,Programa SCALL
10341,-99.179765,19.236279,3111-AVMOAD-TLN-22,NO APLICA,MAGDALENA PETLACALCO,NO APLICA,TLALPAN,2022/09/15,Programa SCALL
10342,-99.000473,19.221023,7430-LIQUED-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/08/16,Programa SCALL
10343,-98.994576,19.220391,7431-VAARMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/08/22,Programa SCALL
10344,-99.203125,19.223635,3112-CASAAR-TLN-22,PUEBLO SAN MIGUEL AJUSCO,-,NO APLICA,TLALPAN,2022/10/11,Programa SCALL
10345,-99.067065,19.207695,7432-DEFUAB-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,MILPA ALTA,2022/08/30,Programa SCALL
10346,-99.000371,19.219806,7434-LUXXGO-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/08/09,Programa SCALL
10347,-99.205322,19.219129,3113-FLBAMA-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/08/04,Programa SCALL
10348,-99.000396,19.220098,7436-PEORMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/08/20,Programa SCALL
10349,-99.075017,19.204451,7437-FUROTA-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,SAN BARTOLOME XICOMULCO- ZE,NO APLICA,MILPA ALTA,2022/12/16,Programa SCALL
10350,-99.206276,19.224636,3114-LORIRO-TLN-22,PUEBLO SAN MIGUEL AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/09/20,Programa SCALL
10351,-99.202034,19.221359,3116-HUNABE-TLN-22,PUEBLO SAN MIGUEL AJUSCO,-,NO APLICA,TLALPAN,2022/09/20,Programa SCALL
10352,-99.071848,19.183715,7439-MOFLVI-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/09/10,Programa SCALL
10353,-98.999936,19.220834,7440-VIHECR-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/08/13,Programa SCALL
10354,-99.046157,19.202562,7441-VEPEMA-MIA-22,SAN PEDRO ATOCPAN,BARRIO NOCHTLA,NO APLICA,MILPA ALTA,2022/09/08,Programa SCALL
10355,-99.210779,19.219139,3118-CHRORO-TLN-22,PUEBLO SANTO TOMAS AJUSCO,NO APLICA,NO APLICA,TLALPAN,2022/08/13,Programa SCALL
10356,-99.007263,19.204809,7443-ESGALU-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,SAN FRANCISCO TECOXPA- ZE,NO APLICA,MILPA ALTA,2022/12/07,Programa SCALL
10357,-99.070795,19.208471,7444-ANRODA-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,SAN BARTOLOME XICOMULCO- ZE,NO APLICA,MILPA ALTA,2022/12/17,Programa SCALL
10358,-99.206993,19.215088,3119-ZAMABL-TLN-22,PUEBLO SANTO TOMAS AJUSCO,-,NO APLICA,TLALPAN,2022/09/06,Programa SCALL
10359,-98.99731,19.177419,7446-TOCOAN-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN JOSE,NO APLICA,MILPA ALTA,2022/08/13,Programa SCALL
10360,-99.164851,19.247894,3120-RUVEMA-TLN-22,NO APLICA,LA PALMA,NO APLICA,TLALPAN,2022/08/29,Programa SCALL
10361,-99.200117,19.217499,3121-ORROBL-TLN-22,PUEBLO SANTO TOMAS AJUSCO,-,NO APLICA,TLALPAN,2022/09/09,Programa SCALL
10362,-99.000356,19.221008,7448-CEMUSI-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/09/07,Programa SCALL
10363,-98.998082,19.221707,7449-PEESCA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/08/31,Programa SCALL
10364,-99.20211,19.226672,3122-REVABR-TLN-22,PUEBLO SAN MIGUEL AJUSCO,-,NO APLICA,TLALPAN,2022/08/18,Programa SCALL
10365,-99.047469,19.20187,7450-ATCHJO-MIA-22,SAN PEDRO ATOCPAN,BARRIO NOCHTLA,NO APLICA,MILPA ALTA,2022/09/01,Programa SCALL
10366,-98.997735,19.219089,7451-SABLIL-MIA-22,SAN ANTONIO TECOMITL,BARRIO TENANTITLA,NO APLICA,MILPA ALTA,2022/08/27,Programa SCALL
10367,-98.995841,19.224149,7452-PAVIJO-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,MILPA ALTA,2022/08/11,Programa SCALL
10368,-98.996066,19.224178,7453-CAPEMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,MILPA ALTA,2022/08/12,Programa SCALL
10369,-99.058076,19.19966,7454-TORAGU-MIA-22,SAN PEDRO ATOCPAN,SAN PEDRO ATOCPAN - ZE,NO APLICA,MILPA ALTA,2022/12/17,Programa SCALL
10370,-99.177631,19.251429,3123-ROGACL-TLN-22,PUEBLO SAN ANDRES TOTOLTEPEC,-,NO APLICA,TLALPAN,2022/09/23,Programa SCALL
10371,-99.20321,19.222491,3124-SOVIDA-TLN-22,PUEBLO SAN MIGUEL AJUSCO,-,NO APLICA,TLALPAN,2022/09/13,Programa SCALL
10372,-99.051472,19.201904,7455-ALRERO-MIA-22,SAN PEDRO ATOCPAN,BARRIO TULA,NO APLICA,MILPA ALTA,2022/07/30,Programa SCALL
10373,-99.050715,19.19587,7456-LOLOMA-MIA-22,SAN PEDRO ATOCPAN,BARRIO OCOTITLA,NO APLICA,MILPA ALTA,2022/08/06,Programa SCALL
10374,-99.050715,19.19587,7457-NALOMA-MIA-22,SAN PEDRO ATOCPAN,BARRIO OCOTITLA,NO APLICA,MILPA ALTA,2022/08/06,Programa SCALL
10375,-99.069285,19.190109,7458-MEACLI-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,MILPA ALTA,2022/10/06,Programa SCALL
10376,-99.031564,19.173925,7459-NAVAED-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,MILPA ALTA,2022/08/26,Programa SCALL
10377,-99.067601,19.186371,7460-RIMONE-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,MILPA ALTA,2022/08/18,Programa SCALL
